Car-Type,Gates,Gate-Name,Year of Timestamp,Month of Timestamp,Weekday of Timestamp,Hour of Timestamp,Count of Car-Id
2,General Gates,general-gate2,2015,September,Thursday,23,2
2,General Gates,general-gate2,2015,September,Thursday,21,1
2,General Gates,general-gate2,2015,September,Thursday,20,2
2,General Gates,general-gate2,2015,September,Thursday,19,1
2,General Gates,general-gate2,2015,September,Thursday,18,1
2,General Gates,general-gate2,2015,September,Thursday,17,1
2,General Gates,general-gate2,2015,September,Thursday,16,6
2,General Gates,general-gate2,2015,September,Thursday,15,1
2,General Gates,general-gate2,2015,September,Thursday,14,3
2,General Gates,general-gate2,2015,September,Thursday,13,13
2,General Gates,general-gate2,2015,September,Thursday,12,4
2,General Gates,general-gate2,2015,September,Thursday,11,5
2,General Gates,general-gate2,2015,September,Thursday,10,8
2,General Gates,general-gate2,2015,September,Thursday,9,6
2,General Gates,general-gate2,2015,September,Thursday,8,2
2,General Gates,general-gate2,2015,September,Thursday,7,7
2,General Gates,general-gate2,2015,September,Thursday,6,4
2,General Gates,general-gate2,2015,September,Thursday,5,3
2,General Gates,general-gate2,2015,September,Thursday,2,1
2,General Gates,general-gate2,2015,September,Thursday,1,3
2,General Gates,general-gate2,2015,September,Thursday,0,3
2,General Gates,general-gate2,2015,September,Friday,23,1
2,General Gates,general-gate2,2015,September,Friday,22,2
2,General Gates,general-gate2,2015,September,Friday,21,4
2,General Gates,general-gate2,2015,September,Friday,20,2
2,General Gates,general-gate2,2015,September,Friday,19,3
2,General Gates,general-gate2,2015,September,Friday,18,2
2,General Gates,general-gate2,2015,September,Friday,17,2
2,General Gates,general-gate2,2015,September,Friday,16,3
2,General Gates,general-gate2,2015,September,Friday,15,772
2,General Gates,general-gate2,2015,September,Friday,14,260
2,General Gates,general-gate2,2015,September,Friday,13,2
2,General Gates,general-gate2,2015,September,Friday,12,8
2,General Gates,general-gate2,2015,September,Friday,11,8
2,General Gates,general-gate2,2015,September,Friday,10,7
2,General Gates,general-gate2,2015,September,Friday,9,7
2,General Gates,general-gate2,2015,September,Friday,8,6
2,General Gates,general-gate2,2015,September,Friday,7,7
2,General Gates,general-gate2,2015,September,Friday,6,3
2,General Gates,general-gate2,2015,September,Friday,5,1
2,General Gates,general-gate2,2015,September,Friday,4,1
2,General Gates,general-gate2,2015,September,Friday,2,2
2,General Gates,general-gate2,2015,September,Friday,0,4
2,General Gates,general-gate2,2015,September,Saturday,23,1
2,General Gates,general-gate2,2015,September,Saturday,22,6
2,General Gates,general-gate2,2015,September,Saturday,21,1
2,General Gates,general-gate2,2015,September,Saturday,20,3
2,General Gates,general-gate2,2015,September,Saturday,19,2
2,General Gates,general-gate2,2015,September,Saturday,18,7
2,General Gates,general-gate2,2015,September,Saturday,17,6
2,General Gates,general-gate2,2015,September,Saturday,16,4
2,General Gates,general-gate2,2015,September,Saturday,15,7
2,General Gates,general-gate2,2015,September,Saturday,14,7
2,General Gates,general-gate2,2015,September,Saturday,13,3
2,General Gates,general-gate2,2015,September,Saturday,12,6
2,General Gates,general-gate2,2015,September,Saturday,11,6
2,General Gates,general-gate2,2015,September,Saturday,10,6
2,General Gates,general-gate2,2015,September,Saturday,9,5
2,General Gates,general-gate2,2015,September,Saturday,8,5
2,General Gates,general-gate2,2015,September,Saturday,7,9
2,General Gates,general-gate2,2015,September,Saturday,6,1
2,General Gates,general-gate2,2015,September,Saturday,5,2
2,General Gates,general-gate2,2015,September,Saturday,4,1
2,General Gates,general-gate2,2015,September,Saturday,1,1
2,General Gates,general-gate2,2015,September,Saturday,0,1
2,General Gates,general-gate2,2015,October,Sunday,23,1
2,General Gates,general-gate2,2015,October,Sunday,22,1
2,General Gates,general-gate2,2015,October,Sunday,21,1
2,General Gates,general-gate2,2015,October,Sunday,18,1
2,General Gates,general-gate2,2015,October,Sunday,17,1
2,General Gates,general-gate2,2015,October,Sunday,16,1
2,General Gates,general-gate2,2015,October,Sunday,14,1
2,General Gates,general-gate2,2015,October,Sunday,13,3
2,General Gates,general-gate2,2015,October,Sunday,12,2
2,General Gates,general-gate2,2015,October,Sunday,11,2
2,General Gates,general-gate2,2015,October,Sunday,9,1
2,General Gates,general-gate2,2015,October,Sunday,8,2
2,General Gates,general-gate2,2015,October,Sunday,7,2
2,General Gates,general-gate2,2015,October,Sunday,5,1
2,General Gates,general-gate2,2015,October,Monday,22,1
2,General Gates,general-gate2,2015,October,Monday,21,2
2,General Gates,general-gate2,2015,October,Monday,19,1
2,General Gates,general-gate2,2015,October,Monday,18,3
2,General Gates,general-gate2,2015,October,Monday,17,1
2,General Gates,general-gate2,2015,October,Monday,16,1
2,General Gates,general-gate2,2015,October,Monday,15,2
2,General Gates,general-gate2,2015,October,Monday,14,2
2,General Gates,general-gate2,2015,October,Monday,11,2
2,General Gates,general-gate2,2015,October,Monday,7,3
2,General Gates,general-gate2,2015,October,Monday,4,2
2,General Gates,general-gate2,2015,October,Monday,2,1
2,General Gates,general-gate2,2015,October,Monday,0,257
2,General Gates,general-gate2,2015,October,Tuesday,23,1
2,General Gates,general-gate2,2015,October,Tuesday,22,2
2,General Gates,general-gate2,2015,October,Tuesday,20,1
2,General Gates,general-gate2,2015,October,Tuesday,18,1
2,General Gates,general-gate2,2015,October,Tuesday,17,1
2,General Gates,general-gate2,2015,October,Tuesday,15,1
2,General Gates,general-gate2,2015,October,Tuesday,14,2
2,General Gates,general-gate2,2015,October,Tuesday,13,2
2,General Gates,general-gate2,2015,October,Tuesday,12,2
2,General Gates,general-gate2,2015,October,Tuesday,11,2
2,General Gates,general-gate2,2015,October,Tuesday,10,2
2,General Gates,general-gate2,2015,October,Tuesday,7,2
2,General Gates,general-gate2,2015,October,Tuesday,6,1
2,General Gates,general-gate2,2015,October,Tuesday,1,1
2,General Gates,general-gate2,2015,October,Tuesday,0,1
2,General Gates,general-gate2,2015,October,Wednesday,20,1
2,General Gates,general-gate2,2015,October,Wednesday,18,2
2,General Gates,general-gate2,2015,October,Wednesday,17,1
2,General Gates,general-gate2,2015,October,Wednesday,15,1
2,General Gates,general-gate2,2015,October,Wednesday,14,3
2,General Gates,general-gate2,2015,October,Wednesday,13,1
2,General Gates,general-gate2,2015,October,Wednesday,12,2
2,General Gates,general-gate2,2015,October,Wednesday,11,5
2,General Gates,general-gate2,2015,October,Wednesday,9,3
2,General Gates,general-gate2,2015,October,Wednesday,6,1
2,General Gates,general-gate2,2015,October,Wednesday,5,1
2,General Gates,general-gate2,2015,October,Wednesday,4,1
2,General Gates,general-gate2,2015,October,Wednesday,1,1
2,General Gates,general-gate2,2015,October,Thursday,23,1
2,General Gates,general-gate2,2015,October,Thursday,22,1
2,General Gates,general-gate2,2015,October,Thursday,20,2
2,General Gates,general-gate2,2015,October,Thursday,19,2
2,General Gates,general-gate2,2015,October,Thursday,18,1
2,General Gates,general-gate2,2015,October,Thursday,17,3
2,General Gates,general-gate2,2015,October,Thursday,16,3
2,General Gates,general-gate2,2015,October,Thursday,15,3
2,General Gates,general-gate2,2015,October,Thursday,14,1
2,General Gates,general-gate2,2015,October,Thursday,12,1
2,General Gates,general-gate2,2015,October,Thursday,11,1
2,General Gates,general-gate2,2015,October,Thursday,8,1
2,General Gates,general-gate2,2015,October,Thursday,6,2
2,General Gates,general-gate2,2015,October,Thursday,5,1
2,General Gates,general-gate2,2015,October,Thursday,3,1
2,General Gates,general-gate2,2015,October,Thursday,1,1
2,General Gates,general-gate2,2015,October,Friday,21,2
2,General Gates,general-gate2,2015,October,Friday,20,1
2,General Gates,general-gate2,2015,October,Friday,16,3
2,General Gates,general-gate2,2015,October,Friday,15,259
2,General Gates,general-gate2,2015,October,Friday,14,2
2,General Gates,general-gate2,2015,October,Friday,13,2
2,General Gates,general-gate2,2015,October,Friday,12,1
2,General Gates,general-gate2,2015,October,Friday,11,1
2,General Gates,general-gate2,2015,October,Friday,10,2
2,General Gates,general-gate2,2015,October,Friday,9,5
2,General Gates,general-gate2,2015,October,Friday,8,2
2,General Gates,general-gate2,2015,October,Friday,7,1
2,General Gates,general-gate2,2015,October,Friday,6,1
2,General Gates,general-gate2,2015,October,Friday,3,1
2,General Gates,general-gate2,2015,October,Friday,2,2
2,General Gates,general-gate2,2015,October,Friday,1,1
2,General Gates,general-gate2,2015,October,Saturday,22,2
2,General Gates,general-gate2,2015,October,Saturday,20,1
2,General Gates,general-gate2,2015,October,Saturday,19,1
2,General Gates,general-gate2,2015,October,Saturday,15,4
2,General Gates,general-gate2,2015,October,Saturday,13,2
2,General Gates,general-gate2,2015,October,Saturday,12,1
2,General Gates,general-gate2,2015,October,Saturday,11,2
2,General Gates,general-gate2,2015,October,Saturday,10,3
2,General Gates,general-gate2,2015,October,Saturday,9,3
2,General Gates,general-gate2,2015,October,Saturday,8,3
2,General Gates,general-gate2,2015,October,Saturday,7,1
2,General Gates,general-gate2,2015,October,Saturday,6,2
2,General Gates,general-gate2,2015,October,Saturday,5,1
2,General Gates,general-gate2,2015,October,Saturday,0,1
2,General Gates,general-gate2,2015,November,Sunday,23,1
2,General Gates,general-gate2,2015,November,Sunday,19,1
2,General Gates,general-gate2,2015,November,Sunday,16,1
2,General Gates,general-gate2,2015,November,Sunday,15,1
2,General Gates,general-gate2,2015,November,Sunday,13,1
2,General Gates,general-gate2,2015,November,Sunday,7,2
2,General Gates,general-gate2,2015,November,Sunday,3,1
2,General Gates,general-gate2,2015,November,Sunday,2,1
2,General Gates,general-gate2,2015,November,Sunday,0,1
2,General Gates,general-gate2,2015,November,Monday,23,1
2,General Gates,general-gate2,2015,November,Monday,21,1
2,General Gates,general-gate2,2015,November,Monday,19,1
2,General Gates,general-gate2,2015,November,Monday,17,1
2,General Gates,general-gate2,2015,November,Monday,14,1
2,General Gates,general-gate2,2015,November,Monday,11,1
2,General Gates,general-gate2,2015,November,Monday,7,1
2,General Gates,general-gate2,2015,November,Monday,3,1
2,General Gates,general-gate2,2015,November,Monday,2,1
2,General Gates,general-gate2,2015,November,Tuesday,20,1
2,General Gates,general-gate2,2015,November,Tuesday,19,1
2,General Gates,general-gate2,2015,November,Tuesday,18,2
2,General Gates,general-gate2,2015,November,Tuesday,13,1
2,General Gates,general-gate2,2015,November,Tuesday,9,1
2,General Gates,general-gate2,2015,November,Tuesday,8,1
2,General Gates,general-gate2,2015,November,Tuesday,7,1
2,General Gates,general-gate2,2015,November,Tuesday,2,1
2,General Gates,general-gate2,2015,November,Wednesday,23,1
2,General Gates,general-gate2,2015,November,Wednesday,13,1
2,General Gates,general-gate2,2015,November,Wednesday,8,2
2,General Gates,general-gate2,2015,November,Wednesday,5,1
2,General Gates,general-gate2,2015,November,Wednesday,4,1
2,General Gates,general-gate2,2015,November,Thursday,16,1
2,General Gates,general-gate2,2015,November,Thursday,15,1
2,General Gates,general-gate2,2015,November,Thursday,14,1
2,General Gates,general-gate2,2015,November,Thursday,13,1
2,General Gates,general-gate2,2015,November,Thursday,11,1
2,General Gates,general-gate2,2015,November,Thursday,10,1
2,General Gates,general-gate2,2015,November,Thursday,8,1
2,General Gates,general-gate2,2015,November,Thursday,2,1
2,General Gates,general-gate2,2015,November,Friday,23,1
2,General Gates,general-gate2,2015,November,Friday,15,1
2,General Gates,general-gate2,2015,November,Friday,6,1
2,General Gates,general-gate2,2015,November,Saturday,21,1
2,General Gates,general-gate2,2015,November,Saturday,18,1
2,General Gates,general-gate2,2015,November,Saturday,14,1
2,General Gates,general-gate2,2015,November,Saturday,11,1
2,General Gates,general-gate2,2015,November,Saturday,4,1
2,General Gates,general-gate2,2015,December,Sunday,11,1
2,General Gates,general-gate2,2015,December,Sunday,10,3
2,General Gates,general-gate2,2015,December,Sunday,9,1
2,General Gates,general-gate2,2015,December,Monday,17,1
2,General Gates,general-gate2,2015,December,Monday,11,1
2,General Gates,general-gate2,2015,December,Monday,10,3
2,General Gates,general-gate2,2015,December,Monday,7,1
2,General Gates,general-gate2,2015,December,Monday,6,1
2,General Gates,general-gate2,2015,December,Monday,4,1
2,General Gates,general-gate2,2015,December,Tuesday,22,1
2,General Gates,general-gate2,2015,December,Tuesday,13,1
2,General Gates,general-gate2,2015,December,Tuesday,5,1
2,General Gates,general-gate2,2015,December,Tuesday,2,1
2,General Gates,general-gate2,2015,December,Wednesday,19,1
2,General Gates,general-gate2,2015,December,Wednesday,12,1
2,General Gates,general-gate2,2015,December,Wednesday,9,1
2,General Gates,general-gate2,2015,December,Thursday,9,1
2,General Gates,general-gate2,2015,December,Thursday,3,1
2,General Gates,general-gate2,2016,January,Sunday,16,1
2,General Gates,general-gate2,2016,January,Sunday,15,1
2,General Gates,general-gate2,2016,January,Monday,23,1
2,General Gates,general-gate2,2016,January,Monday,21,1
2,General Gates,general-gate2,2016,January,Monday,18,1
2,General Gates,general-gate2,2016,January,Monday,6,1
2,General Gates,general-gate2,2016,January,Tuesday,18,1
2,General Gates,general-gate2,2016,January,Tuesday,13,1
2,General Gates,general-gate2,2016,January,Wednesday,12,1
2,General Gates,general-gate2,2016,January,Wednesday,11,1
2,General Gates,general-gate2,2016,January,Wednesday,9,1
2,General Gates,general-gate2,2016,January,Thursday,15,1
2,General Gates,general-gate2,2016,January,Thursday,12,1
2,General Gates,general-gate2,2016,January,Thursday,9,1
2,General Gates,general-gate2,2016,January,Thursday,6,1
2,General Gates,general-gate2,2016,January,Thursday,3,1
2,General Gates,general-gate2,2016,January,Friday,17,1
2,General Gates,general-gate2,2016,January,Friday,6,2
2,General Gates,general-gate2,2016,January,Saturday,16,1
2,General Gates,general-gate2,2016,January,Saturday,14,1
2,General Gates,general-gate2,2016,January,Saturday,7,1
2,General Gates,general-gate2,2016,January,Saturday,0,1
2,General Gates,general-gate2,2016,February,Sunday,22,1
2,General Gates,general-gate2,2016,February,Sunday,18,1
2,General Gates,general-gate2,2016,February,Sunday,15,1
2,General Gates,general-gate2,2016,February,Sunday,14,3
2,General Gates,general-gate2,2016,February,Sunday,13,1
2,General Gates,general-gate2,2016,February,Sunday,7,1
2,General Gates,general-gate2,2016,February,Sunday,6,2
2,General Gates,general-gate2,2016,February,Sunday,2,2
2,General Gates,general-gate2,2016,February,Monday,21,2
2,General Gates,general-gate2,2016,February,Monday,16,1
2,General Gates,general-gate2,2016,February,Monday,14,1
2,General Gates,general-gate2,2016,February,Monday,10,1
2,General Gates,general-gate2,2016,February,Monday,7,1
2,General Gates,general-gate2,2016,February,Monday,1,1
2,General Gates,general-gate2,2016,February,Tuesday,17,1
2,General Gates,general-gate2,2016,February,Tuesday,14,1
2,General Gates,general-gate2,2016,February,Tuesday,12,3
2,General Gates,general-gate2,2016,February,Tuesday,9,1
2,General Gates,general-gate2,2016,February,Tuesday,7,2
2,General Gates,general-gate2,2016,February,Tuesday,1,1
2,General Gates,general-gate2,2016,February,Wednesday,21,1
2,General Gates,general-gate2,2016,February,Wednesday,17,1
2,General Gates,general-gate2,2016,February,Wednesday,15,1
2,General Gates,general-gate2,2016,February,Wednesday,5,2
2,General Gates,general-gate2,2016,February,Wednesday,4,1
2,General Gates,general-gate2,2016,February,Wednesday,1,1
2,General Gates,general-gate2,2016,February,Thursday,23,1
2,General Gates,general-gate2,2016,February,Thursday,22,1
2,General Gates,general-gate2,2016,February,Thursday,20,1
2,General Gates,general-gate2,2016,February,Thursday,18,1
2,General Gates,general-gate2,2016,February,Thursday,15,1
2,General Gates,general-gate2,2016,February,Thursday,10,1
2,General Gates,general-gate2,2016,February,Thursday,8,1
2,General Gates,general-gate2,2016,February,Thursday,4,1
2,General Gates,general-gate2,2016,February,Thursday,1,1
2,General Gates,general-gate2,2016,February,Friday,23,1
2,General Gates,general-gate2,2016,February,Friday,18,1
2,General Gates,general-gate2,2016,February,Friday,17,1
2,General Gates,general-gate2,2016,February,Friday,15,1
2,General Gates,general-gate2,2016,February,Friday,5,1
2,General Gates,general-gate2,2016,February,Friday,3,1
2,General Gates,general-gate2,2016,February,Friday,0,1
2,General Gates,general-gate2,2016,February,Saturday,23,1
2,General Gates,general-gate2,2016,February,Saturday,22,1
2,General Gates,general-gate2,2016,February,Saturday,21,1
2,General Gates,general-gate2,2016,February,Saturday,20,1
2,General Gates,general-gate2,2016,February,Saturday,17,1
2,General Gates,general-gate2,2016,February,Saturday,16,1
2,General Gates,general-gate2,2016,February,Saturday,10,1
2,General Gates,general-gate2,2016,February,Saturday,9,2
2,General Gates,general-gate2,2016,February,Saturday,6,1
2,General Gates,general-gate2,2016,March,Sunday,22,1
2,General Gates,general-gate2,2016,March,Sunday,20,1
2,General Gates,general-gate2,2016,March,Sunday,15,2
2,General Gates,general-gate2,2016,March,Sunday,12,1
2,General Gates,general-gate2,2016,March,Sunday,9,1
2,General Gates,general-gate2,2016,March,Sunday,8,2
2,General Gates,general-gate2,2016,March,Monday,22,1
2,General Gates,general-gate2,2016,March,Monday,19,1
2,General Gates,general-gate2,2016,March,Monday,18,1
2,General Gates,general-gate2,2016,March,Monday,16,1
2,General Gates,general-gate2,2016,March,Monday,10,1
2,General Gates,general-gate2,2016,March,Monday,8,1
2,General Gates,general-gate2,2016,March,Monday,7,2
2,General Gates,general-gate2,2016,March,Monday,4,2
2,General Gates,general-gate2,2016,March,Tuesday,23,1
2,General Gates,general-gate2,2016,March,Tuesday,19,1
2,General Gates,general-gate2,2016,March,Tuesday,15,1
2,General Gates,general-gate2,2016,March,Tuesday,14,1
2,General Gates,general-gate2,2016,March,Tuesday,13,1
2,General Gates,general-gate2,2016,March,Tuesday,12,1
2,General Gates,general-gate2,2016,March,Tuesday,7,1
2,General Gates,general-gate2,2016,March,Tuesday,6,2
2,General Gates,general-gate2,2016,March,Tuesday,0,1
2,General Gates,general-gate2,2016,March,Wednesday,23,1
2,General Gates,general-gate2,2016,March,Wednesday,17,2
2,General Gates,general-gate2,2016,March,Wednesday,14,2
2,General Gates,general-gate2,2016,March,Wednesday,12,1
2,General Gates,general-gate2,2016,March,Wednesday,8,1
2,General Gates,general-gate2,2016,March,Thursday,17,2
2,General Gates,general-gate2,2016,March,Thursday,15,3
2,General Gates,general-gate2,2016,March,Thursday,14,1
2,General Gates,general-gate2,2016,March,Thursday,12,1
2,General Gates,general-gate2,2016,March,Thursday,11,1
2,General Gates,general-gate2,2016,March,Thursday,7,1
2,General Gates,general-gate2,2016,March,Thursday,4,1
2,General Gates,general-gate2,2016,March,Thursday,3,1
2,General Gates,general-gate2,2016,March,Thursday,2,1
2,General Gates,general-gate2,2016,March,Thursday,1,1
2,General Gates,general-gate2,2016,March,Thursday,0,1
2,General Gates,general-gate2,2016,March,Friday,21,1
2,General Gates,general-gate2,2016,March,Friday,20,1
2,General Gates,general-gate2,2016,March,Friday,17,1
2,General Gates,general-gate2,2016,March,Friday,16,2
2,General Gates,general-gate2,2016,March,Friday,15,2
2,General Gates,general-gate2,2016,March,Friday,11,1
2,General Gates,general-gate2,2016,March,Friday,4,1
2,General Gates,general-gate2,2016,March,Friday,0,1
2,General Gates,general-gate2,2016,March,Saturday,23,1
2,General Gates,general-gate2,2016,March,Saturday,21,1
2,General Gates,general-gate2,2016,March,Saturday,18,1
2,General Gates,general-gate2,2016,March,Saturday,17,1
2,General Gates,general-gate2,2016,March,Saturday,16,2
2,General Gates,general-gate2,2016,March,Saturday,15,1
2,General Gates,general-gate2,2016,March,Saturday,13,1
2,General Gates,general-gate2,2016,March,Saturday,11,1
2,General Gates,general-gate2,2016,March,Saturday,10,1
2,General Gates,general-gate2,2016,March,Saturday,7,1
2,General Gates,general-gate2,2016,March,Saturday,3,1
2,General Gates,general-gate2,2016,March,Saturday,0,1
2,General Gates,general-gate2,2016,April,Sunday,22,2
2,General Gates,general-gate2,2016,April,Sunday,19,1
2,General Gates,general-gate2,2016,April,Sunday,15,2
2,General Gates,general-gate2,2016,April,Sunday,10,2
2,General Gates,general-gate2,2016,April,Sunday,9,1
2,General Gates,general-gate2,2016,April,Sunday,8,1
2,General Gates,general-gate2,2016,April,Sunday,4,1
2,General Gates,general-gate2,2016,April,Sunday,1,1
2,General Gates,general-gate2,2016,April,Sunday,0,1
2,General Gates,general-gate2,2016,April,Monday,19,1
2,General Gates,general-gate2,2016,April,Monday,18,2
2,General Gates,general-gate2,2016,April,Monday,17,1
2,General Gates,general-gate2,2016,April,Monday,12,2
2,General Gates,general-gate2,2016,April,Monday,10,1
2,General Gates,general-gate2,2016,April,Monday,8,1
2,General Gates,general-gate2,2016,April,Monday,3,2
2,General Gates,general-gate2,2016,April,Monday,0,1
2,General Gates,general-gate2,2016,April,Tuesday,22,1
2,General Gates,general-gate2,2016,April,Tuesday,21,1
2,General Gates,general-gate2,2016,April,Tuesday,17,1
2,General Gates,general-gate2,2016,April,Tuesday,11,1
2,General Gates,general-gate2,2016,April,Tuesday,10,1
2,General Gates,general-gate2,2016,April,Tuesday,9,1
2,General Gates,general-gate2,2016,April,Tuesday,8,1
2,General Gates,general-gate2,2016,April,Tuesday,7,3
2,General Gates,general-gate2,2016,April,Tuesday,6,1
2,General Gates,general-gate2,2016,April,Tuesday,5,1
2,General Gates,general-gate2,2016,April,Tuesday,4,1
2,General Gates,general-gate2,2016,April,Tuesday,2,1
2,General Gates,general-gate2,2016,April,Tuesday,0,1
2,General Gates,general-gate2,2016,April,Wednesday,23,3
2,General Gates,general-gate2,2016,April,Wednesday,22,1
2,General Gates,general-gate2,2016,April,Wednesday,21,1
2,General Gates,general-gate2,2016,April,Wednesday,20,1
2,General Gates,general-gate2,2016,April,Wednesday,17,1
2,General Gates,general-gate2,2016,April,Wednesday,13,1
2,General Gates,general-gate2,2016,April,Wednesday,11,2
2,General Gates,general-gate2,2016,April,Wednesday,9,1
2,General Gates,general-gate2,2016,April,Wednesday,7,1
2,General Gates,general-gate2,2016,April,Wednesday,4,1
2,General Gates,general-gate2,2016,April,Thursday,21,3
2,General Gates,general-gate2,2016,April,Thursday,17,1
2,General Gates,general-gate2,2016,April,Thursday,16,1
2,General Gates,general-gate2,2016,April,Thursday,13,1
2,General Gates,general-gate2,2016,April,Thursday,11,1
2,General Gates,general-gate2,2016,April,Thursday,10,1
2,General Gates,general-gate2,2016,April,Thursday,7,1
2,General Gates,general-gate2,2016,April,Thursday,0,1
2,General Gates,general-gate2,2016,April,Friday,18,1
2,General Gates,general-gate2,2016,April,Friday,17,1
2,General Gates,general-gate2,2016,April,Friday,16,3
2,General Gates,general-gate2,2016,April,Friday,13,4
2,General Gates,general-gate2,2016,April,Friday,12,1
2,General Gates,general-gate2,2016,April,Friday,6,1
2,General Gates,general-gate2,2016,April,Friday,4,1
2,General Gates,general-gate2,2016,April,Friday,3,2
2,General Gates,general-gate2,2016,April,Saturday,21,1
2,General Gates,general-gate2,2016,April,Saturday,20,1
2,General Gates,general-gate2,2016,April,Saturday,17,1
2,General Gates,general-gate2,2016,April,Saturday,16,2
2,General Gates,general-gate2,2016,April,Saturday,15,2
2,General Gates,general-gate2,2016,April,Saturday,13,1
2,General Gates,general-gate2,2016,April,Saturday,11,1
2,General Gates,general-gate2,2016,April,Saturday,7,3
2,General Gates,general-gate2,2016,April,Saturday,6,1
2,General Gates,general-gate2,2016,April,Saturday,4,1
2,General Gates,general-gate2,2016,April,Saturday,1,2
2,General Gates,general-gate2,2016,May,Sunday,22,2
2,General Gates,general-gate2,2016,May,Sunday,21,1
2,General Gates,general-gate2,2016,May,Sunday,20,1
2,General Gates,general-gate2,2016,May,Sunday,18,3
2,General Gates,general-gate2,2016,May,Sunday,17,3
2,General Gates,general-gate2,2016,May,Sunday,16,4
2,General Gates,general-gate2,2016,May,Sunday,14,1
2,General Gates,general-gate2,2016,May,Sunday,13,3
2,General Gates,general-gate2,2016,May,Sunday,12,3
2,General Gates,general-gate2,2016,May,Sunday,11,5
2,General Gates,general-gate2,2016,May,Sunday,10,1
2,General Gates,general-gate2,2016,May,Sunday,9,2
2,General Gates,general-gate2,2016,May,Sunday,7,1
2,General Gates,general-gate2,2016,May,Sunday,4,1
2,General Gates,general-gate2,2016,May,Sunday,3,1
2,General Gates,general-gate2,2016,May,Sunday,2,2
2,General Gates,general-gate2,2016,May,Sunday,1,1
2,General Gates,general-gate2,2016,May,Sunday,0,1
2,General Gates,general-gate2,2016,May,Monday,23,2
2,General Gates,general-gate2,2016,May,Monday,22,1
2,General Gates,general-gate2,2016,May,Monday,21,1
2,General Gates,general-gate2,2016,May,Monday,19,1
2,General Gates,general-gate2,2016,May,Monday,18,3
2,General Gates,general-gate2,2016,May,Monday,17,1
2,General Gates,general-gate2,2016,May,Monday,16,1
2,General Gates,general-gate2,2016,May,Monday,15,1
2,General Gates,general-gate2,2016,May,Monday,14,4
2,General Gates,general-gate2,2016,May,Monday,13,1
2,General Gates,general-gate2,2016,May,Monday,12,1
2,General Gates,general-gate2,2016,May,Monday,11,4
2,General Gates,general-gate2,2016,May,Monday,10,2
2,General Gates,general-gate2,2016,May,Monday,9,2
2,General Gates,general-gate2,2016,May,Monday,8,2
2,General Gates,general-gate2,2016,May,Monday,7,1
2,General Gates,general-gate2,2016,May,Monday,6,3
2,General Gates,general-gate2,2016,May,Monday,4,1
2,General Gates,general-gate2,2016,May,Monday,2,2
2,General Gates,general-gate2,2016,May,Tuesday,22,1
2,General Gates,general-gate2,2016,May,Tuesday,21,2
2,General Gates,general-gate2,2016,May,Tuesday,20,1
2,General Gates,general-gate2,2016,May,Tuesday,19,3
2,General Gates,general-gate2,2016,May,Tuesday,18,1
2,General Gates,general-gate2,2016,May,Tuesday,17,2
2,General Gates,general-gate2,2016,May,Tuesday,16,4
2,General Gates,general-gate2,2016,May,Tuesday,15,2
2,General Gates,general-gate2,2016,May,Tuesday,14,3
2,General Gates,general-gate2,2016,May,Tuesday,13,5
2,General Gates,general-gate2,2016,May,Tuesday,12,2
2,General Gates,general-gate2,2016,May,Tuesday,11,1
2,General Gates,general-gate2,2016,May,Tuesday,8,1
2,General Gates,general-gate2,2016,May,Tuesday,7,3
2,General Gates,general-gate2,2016,May,Tuesday,6,3
2,General Gates,general-gate2,2016,May,Tuesday,4,1
2,General Gates,general-gate2,2016,May,Tuesday,3,1
2,General Gates,general-gate2,2016,May,Tuesday,2,1
2,General Gates,general-gate2,2016,May,Wednesday,20,2
2,General Gates,general-gate2,2016,May,Wednesday,19,1
2,General Gates,general-gate2,2016,May,Wednesday,18,2
2,General Gates,general-gate2,2016,May,Wednesday,17,1
2,General Gates,general-gate2,2016,May,Wednesday,16,2
2,General Gates,general-gate2,2016,May,Wednesday,15,2
2,General Gates,general-gate2,2016,May,Wednesday,13,1
2,General Gates,general-gate2,2016,May,Wednesday,12,1
2,General Gates,general-gate2,2016,May,Wednesday,9,1
2,General Gates,general-gate2,2016,May,Wednesday,7,2
2,General Gates,general-gate2,2016,May,Wednesday,6,1
2,General Gates,general-gate2,2016,May,Wednesday,1,3
2,General Gates,general-gate2,2016,May,Thursday,23,1
2,General Gates,general-gate2,2016,May,Thursday,21,5
2,General Gates,general-gate2,2016,May,Thursday,20,1
2,General Gates,general-gate2,2016,May,Thursday,19,1
2,General Gates,general-gate2,2016,May,Thursday,18,2
2,General Gates,general-gate2,2016,May,Thursday,17,1
2,General Gates,general-gate2,2016,May,Thursday,16,1
2,General Gates,general-gate2,2016,May,Thursday,15,2
2,General Gates,general-gate2,2016,May,Thursday,14,1
2,General Gates,general-gate2,2016,May,Thursday,13,1
2,General Gates,general-gate2,2016,May,Thursday,12,1
2,General Gates,general-gate2,2016,May,Thursday,9,1
2,General Gates,general-gate2,2016,May,Thursday,8,2
2,General Gates,general-gate2,2016,May,Thursday,4,2
2,General Gates,general-gate2,2016,May,Thursday,1,1
2,General Gates,general-gate2,2016,May,Friday,22,1
2,General Gates,general-gate2,2016,May,Friday,21,1
2,General Gates,general-gate2,2016,May,Friday,20,2
2,General Gates,general-gate2,2016,May,Friday,19,2
